Name,ID,Has Block,Mod,Class
Ztones:tile.bittBlock,2618,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.crayBlock,2619,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.fortBlock,2620,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.iszmBlock,2621,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.jeltBlock,2622,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.korpBlock,2623,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.krypBlock,2624,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.lairBlock,2625,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.laveBlock,2626,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.mintBlock,2627,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.mystBlock,2628,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.redsBlock,2629,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.roenBlock,2630,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.solsBlock,2631,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.tankBlock,2632,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.vectBlock,2633,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.venaBlock,2634,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zechBlock,2635,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zionBlock,2636,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zomeBlock,2637,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zoneBlock,2638,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zorgBlock,2639,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.glaxx,2640,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.reedBlock,2641,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.syncBlock,2642,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zkulBlock,2643,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.azurBlock,2644,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zetaBlock,2645,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zestBlock,2646,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zoeaBlock,2647,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zaneBlock,2648,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.zythBlock,2649,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
Ztones:tile.ztylBlock,2650,true,Ztones,com.riciJak.Ztones.item.block.ItemDecoBlocks2
ForgeRelocation:relocation.blockmovingrow,2651,true,ForgeRelocation,mrtjp.core.block.ItemBlockCore
MCFrames:mcframes.motor,2652,true,MCFrames,mrtjp.core.block.ItemBlockCore
MCFrames:mcframes.frame,2653,true,MCFrames,mrtjp.mcframes.ItemBlockFrame
VeganOption:fluidOilVegetable,2654,true,VeganOption,net.minecraft.item.ItemBlock
VeganOption:inkBlack,2655,true,VeganOption,net.minecraft.item.ItemBlock
VeganOption:inkWhite,2656,true,VeganOption,net.minecraft.item.ItemBlock
VeganOption:lyeWater,2657,true,VeganOption,net.minecraft.item.ItemBlock
VeganOption:fluidSoapSolution,2658,true,VeganOption,net.minecraft.item.ItemBlock
VeganOption:composter,2660,true,VeganOption,net.minecraft.item.ItemBlock
VeganOption:compost,2661,true,VeganOption,net.minecraft.item.ItemBlock
VeganOption:basin,2662,true,VeganOption,net.minecraft.item.ItemBlock
VeganOption:encrustedObsidian,2663,true,VeganOption,net.minecraft.item.ItemBlock
VeganOption:enderRift,2664,true,VeganOption,net.minecraft.item.ItemBlock
VeganOption:rawEnder,2665,true,VeganOption,net.minecraft.item.ItemBlock
VeganOption:kapok,2666,true,VeganOption,net.minecraft.item.ItemCloth
VeganOption:plantMilk,2667,true,VeganOption,net.minecraft.item.ItemBlock
VeganOption:juteBundled,2668,true,VeganOption,net.minecraft.item.ItemBlock
VeganOption:jutePlant,2669,true,VeganOption,squeek.veganoption.items.ItemBlockJutePlant
arsmagica2:essenceRefiner,2670,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:mageTorch,2671,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:essenceConduit,2672,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:obelisk,2673,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:calefactor,2674,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:keystoneReceptacle,2675,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:astralBarrier,2676,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:blackAurem,2677,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:celestialPrism,2678,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:seerStone,2679,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:vinteumOre,2680,true,arsmagica2,am2.items.OreItem
arsmagica2:blueOrchid,2681,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:desertNova,2682,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:keystoneChest,2683,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:blockLectern,2684,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:manaBattery,2685,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:blockArcaneReconstructor,2686,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:magicWall,2687,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:occulus,2688,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:CraftingAltar,2689,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:SpellRune,2690,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:VinteumTorch,2691,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:ParticleEmitter,2692,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:InscriptionTable,2693,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:invisibleUtility,2694,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:Aum,2695,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:TarmaRoot,2696,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:WitchwoodLog,2697,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:WitchwoodLeaves,2698,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:Summoner,2699,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:liquidEssence,2700,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:redstoneInlay,2701,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:ironInlay,2702,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:goldInlay,2703,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:planksWitchwood,2704,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:stairsWitchwood,2705,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:saplingWitchwood,2706,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:magiciansWorkbench,2707,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:everstone,2708,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:keystoneDoor,2709,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:keystoneTrapDoor,2710,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:slipstreamGenerator,2711,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:elementalAttuner,2712,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:wizardChalk,2713,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:inertSpawner,2714,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:candle,2715,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:brokenLinkBlock,2716,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:armorInfuser,2717,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:flickerLure,2718,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:arcaneDeconstructor,2719,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:wakebloom,2720,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:otherworldAura,2721,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:spellSealedDoor,2722,true,arsmagica2,net.minecraft.item.ItemBlock
arsmagica2:witchwoodSingleSlab,2723,true,arsmagica2,net.minecraft.item.ItemSlab
arsmagica2:witchwoodDoubleSlab,2724,true,arsmagica2,net.minecraft.item.ItemSlab
arsmagica2:illusionBlock,2725,true,arsmagica2,net.minecraft.item.ItemMultiTexture
arsmagica2:crystalMarker,2726,true,arsmagica2,net.minecraft.item.ItemMultiTexture
ThermalExpansion:Machine,2727,true,ThermalExpansion,cofh.thermalexpansion.block.machine.ItemBlockMachine
ThermalExpansion:Device,2728,true,ThermalExpansion,cofh.thermalexpansion.block.device.ItemBlockDevice
ThermalExpansion:Dynamo,2729,true,ThermalExpansion,cofh.thermalexpansion.block.dynamo.ItemBlockDynamo
ThermalExpansion:Cell,2730,true,ThermalExpansion,cofh.thermalexpansion.block.cell.ItemBlockCell
ThermalExpansion:Tank,2731,true,ThermalExpansion,cofh.thermalexpansion.block.tank.ItemBlockTank
ThermalExpansion:Strongbox,2732,true,ThermalExpansion,cofh.thermalexpansion.block.strongbox.ItemBlockStrongbox
ThermalExpansion:Cache,2733,true,ThermalExpansion,cofh.thermalexpansion.block.cache.ItemBlockCache
ThermalExpansion:Workbench,2734,true,ThermalExpansion,cofh.thermalexpansion.block.workbench.ItemBlockWorkbench
ThermalExpansion:Tesseract,2735,true,ThermalExpansion,cofh.thermalexpansion.block.ender.ItemBlockEnder
ThermalExpansion:Plate,2736,true,ThermalExpansion,cofh.thermalexpansion.block.plate.ItemBlockPlate
ThermalExpansion:Light,2737,true,ThermalExpansion,cofh.thermalexpansion.block.light.ItemBlockLight
ThermalExpansion:Frame,2738,true,ThermalExpansion,cofh.thermalexpansion.block.simple.ItemBlockFrame
ThermalExpansion:Glass,2739,true,ThermalExpansion,cofh.thermalexpansion.block.simple.ItemBlockGlass
ThermalExpansion:Rockwool,2740,true,ThermalExpansion,cofh.thermalexpansion.block.simple.ItemBlockRockwool
ThermalExpansion:Sponge,2741,true,ThermalExpansion,cofh.thermalexpansion.block.sponge.ItemBlockSponge
additionalpipes:chunkLoader,2746,true,additionalpipes,net.minecraft.item.ItemBlock
aether_legacy:aether_grass,2747,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:arctic_grass,2748,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:verdant_grass,2749,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:divine_grass,2750,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:enchanted_aether_grass,2751,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockRarity
aether_legacy:aether_dirt,2752,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:aether_farmland,2753,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:enchanted_aether_farmland,2754,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockRarity
aether_legacy:holystone,2755,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:holystone_brick,2756,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:enchanted_holystone,2757,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:enchanted_holystone_bricks,2758,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:aetheral_stone,2759,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:aetheral_stone_bricks,2760,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:enchanted_aetheral_stone,2761,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:enchanted_aetheral_stone_bricks,2762,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:deific,2763,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:deific_bricks,2764,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:enchanted_deific,2765,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:enchanted_deific_bricks,2766,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:agiosite,2767,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:agiosite_bricks,2768,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:enchanted_agiosite,2769,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:enchanted_agiosite_bricks,2770,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:caelestia_stone,2771,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:carved_caelestia_stone,2772,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:oblitus_stone,2773,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:cracked_oblitus_stone,2774,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:aerogel,2775,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockRarity
aether_legacy:quicksoil,2776,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:quicksoil_glass,2777,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockRarity
aether_legacy:frozen_quicksoil,2778,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:frozen_quicksoil_glass,2779,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockRarity
aether_legacy:glowing_icestone,2780,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:luminous_stone,2781,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:cer_scales_block,2782,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockRarity
aether_legacy:ambrosium_torch,2783,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:ethereal_torch,2784,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:hellfire_torch,2785,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:holystone_lever,2786,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:ambrosium_block,2787,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:zanite_block,2788,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:enchanted_gravitite,2789,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockRarity
aether_legacy:arkenium_block,2790,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:reinforced_arkenium_block,2791,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockRarity
aether_legacy:continuum_block,2792,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:divineral_block,2793,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockFireProof
aether_legacy:ambrosium_ore,2794,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:zanite_ore,2795,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:gravitite_ore,2796,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:arkenium_ore,2797,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:continuum_ore,2798,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:aetheral_ambrosium_ore,2799,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:aetheral_zanite_ore,2800,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:aetheral_gravitite_ore,2801,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:aetheral_arkenium_ore,2802,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:aetheral_continuum_ore,2803,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:agiosite_ambrosium_ore,2804,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:agiosite_zanite_ore,2805,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:agiosite_gravitite_ore,2806,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:agiosite_arkenium_ore,2807,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:agiosite_continuum_ore,2808,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:deific_ambrosium_ore,2809,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:deific_zanite_ore,2810,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:deific_gravitite_ore,2811,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:deific_arkenium_ore,2812,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:deific_continuum_ore,2813,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:icestone,2814,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:primeval_artifact,2815,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockRarity
aether_legacy:block_of_auralite,2816,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockRarity
aether_legacy:budding_auralite,2817,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockRarity
aether_legacy:auralite_pillar,2818,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockRarity
aether_legacy:auralite_cluster_1,2819,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockRarity
aether_legacy:auralite_cluster_2,2820,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockRarity
aether_legacy:aercloud,2821,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:aercloud_layer,2822,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:aercloud_layer_2,2823,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:aercloud_layer_3,2824,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:aercloud_layer_4,2825,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:aercloud_layer_5,2826,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:aercloud_layer_6,2827,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:aercloud_layer_7,2828,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:pink_aercloud,2829,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:storm_aercloud,2830,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:green_aercloud,2831,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:purple_aercloud,2832,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:inebriation_aercloud,2833,true,aether_legacy,com.gildedgames.the_aether.items.block.ItemBlockMetadata
aether_legacy:skyroot_leaves,2834,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:golden_oak_leaves,2835,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:golden_oak_fruit_leaves,2836,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:crystal_leaves,2837,true,aether_legacy,net.minecraft.item.ItemBlock
aether_legacy:crystal_fruit_leaves,2838,true,aether_legacy,net.minecraft.item.ItemBlock
